,filename,read_id,exit_status,runid,taxid,barcode,accuracy,lca,genus_taxid
557164,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_248_1.fastq,ef559650-deb3-4a7b-a270-4d904d06c2c0,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,187327,BC03,92.66,0,904
557189,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_248_1.fastq,f4ee0487-ede5-4db2-ae20-3f1d9d5497ad,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,91.59,0,816
557197,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_248_1.fastq,f70e79b7-c6bd-4941-a83f-f1c35374664d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,90.5,0,816
557406,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_5_0.fastq,365100cb-7ecc-4b55-835b-6c244010bdeb,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,94.46,0,816
557446,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_5_0.fastq,3e109853-8939-4c28-a924-5a03a947bc32,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,92.12,1,-1
557493,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_5_0.fastq,46d13035-ba10-47fb-badb-2bbdf23c6491,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,89.13,0,816
557537,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_5_0.fastq,5342f894-a8e8-4c87-8886-19237e8a0b4a,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,89.43,1,-1
557610,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_5_0.fastq,6736954b-49f1-4932-b63f-dcc9bd66e072,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,194924,BC03,82.67,1,-1
557619,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_5_0.fastq,6afc9ffa-5123-4ba7-94ef-9c8a1fd9d02b,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1002367,BC03,93.19,0,838
557641,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_5_0.fastq,72dcc73f-f67a-4fd2-9082-9a4add0f13e5,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,92.76,1,-1
557698,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_5_0.fastq,84625688-b140-41c8-9ff8-af6885674044,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186803,BC03,91.49,1,-1
557720,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_5_0.fastq,89c571bc-f8aa-4782-8e1b-ede1c1e834ae,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,573,BC03,93.49,0,570
557792,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_5_0.fastq,9e3c184d-9622-4a40-bc9b-2f61aab3284b,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,204516,BC03,89.62,0,816
557853,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_5_0.fastq,add131e7-0c05-412c-a607-cc21d6b15e0b,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,351091,BC03,87.94,0,459786
558128,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_5_0.fastq,f5971bd8-0d96-452f-b557-2a72d71a716d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,92.28,1,-1
558208,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,0b04f57a-9796-403d-b586-eead8e06054e,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,90.14,0,816
558268,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,19f85419-fed3-4f42-9c39-12b3879064a5,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186802,BC03,83.78,1,-1
558428,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,3ac630c0-255b-447f-808e-54fb52d2fa23,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,92.7,1,-1
558436,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,3cf3c062-210c-47db-a398-839024853827,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,562,BC03,95.22,0,561
558444,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,3f1f080f-e213-4cd4-aa1a-dccfaac50360,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,92.75,0,816
558458,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,4329bac2-861f-4155-98d7-086896d439c8,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,94.48,0,816
558467,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,4466bfcb-136f-4305-86d8-7cf58f3a20ae,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,93.89,0,816
558637,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,6b15b563-4e45-49a5-9750-7bd7004e89ea,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,876,BC03,88.09,0,872
558685,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,762c5add-c764-4dc0-b67b-91985d56c151,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,742726,BC03,86.0,0,397864
558775,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,8c86f4b6-1da3-4eec-a16f-25a228fa8de9,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,90.94,1,-1
558949,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,b2c9acff-4958-4c37-8e4f-4dc2484da223,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,85.05,0,816
558996,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,bc8970a3-1cfe-4a5f-b41c-007c13444700,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,94.35,1,-1
559030,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,c2a25174-c8e7-447c-9d97-bd75f75298a3,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,89.51,0,816
559033,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,c3c25150-d7cc-4dbc-92e5-41dc8f96db00,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,87.5,1,-1
559056,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,c9a27296-9712-4bec-a766-d2a588bb0c07,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,88.22,0,816
559092,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,d38eadfb-89eb-4977-abe5-63e22c3b7a00,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,90.25,0,816
559153,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,e281d5e1-6034-423f-9017-564c5e4146c9,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,89.66,0,816
559239,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,f5618ba2-72a5-486d-a619-9ad77b3f8cf9,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,879612,BC03,92.44,0,906
559266,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_274_1.fastq,fcd22b8a-5fd3-44b1-aab1-51b2f4f65c4a,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,95.07,1,-1
559504,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_296_3.fastq,38be63de-ba99-4e97-8020-30971a09528a,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1239,BC03,92.77,1,-1
559505,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_296_3.fastq,39086399-76b6-41bd-aae1-3da11444b24a,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,91.37,1,-1
559695,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_296_3.fastq,6983cf16-4785-469b-a16c-3d268d7daeb1,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,28118,BC03,86.13,0,283168
559709,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_296_3.fastq,6c11b0ff-1536-4739-a0ee-fe30936c5c89,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,879612,BC03,94.41,0,906
559987,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_296_3.fastq,b41e2b90-a86e-4cd8-9b45-f4d20cf80f92,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,85.5,1,-1
560063,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_296_3.fastq,cd88e02e-b43f-4854-a2f1-efc19f5b9cd5,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,94.75,0,816
560136,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_296_3.fastq,e65d317a-b26b-40f1-beb3-a34d6fd2c2aa,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1239,BC03,93.08,1,-1
560380,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_244_1.fastq,2804c17a-bd6f-43b7-bebf-f8972dc96bb8,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186802,BC03,92.62,1,-1
560471,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_244_1.fastq,496abbfc-928e-4f70-b7e4-fb3150aedd15,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,84.14,1,-1
560715,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_244_1.fastq,994c7c4b-ac8f-492c-b175-cf6bab11b7d5,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,93.65,0,816
560843,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_244_1.fastq,c5c5fba8-eaa3-4e38-a122-66e8576d6da2,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,88.02,1,-1
560861,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_244_1.fastq,cbe01412-f83e-47ed-baaa-899864f60a0c,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,28117,BC03,88.86,0,239759
560935,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_244_1.fastq,e356693f-2557-4d08-8945-0eda41a618fb,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,91.9,0,816
560961,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_244_1.fastq,ee968fdf-17eb-4513-819b-64d2e9100c36,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,449673,BC03,85.83,0,816
561095,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_143_0.fastq,159ea8f4-b523-4663-a25f-0cc395951fdb,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186802,BC03,87.6,1,-1
561213,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_143_0.fastq,3754d2ed-7fb3-4905-b04e-51eb12f6b43b,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,92.68,0,816
561353,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_143_0.fastq,5f4474fc-e65c-4cc7-a3dc-67d13fcb3fa4,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,817,BC03,94.86,0,816
561409,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_143_0.fastq,71ba8a04-9382-4bdb-9f6d-30a642857250,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,94.89,0,816
561527,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_143_0.fastq,93963792-1bc8-41d2-bc42-d511f0c38092,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,87.93,0,816
561584,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_143_0.fastq,a27b0b4a-b307-480b-aaa4-dc36ce7036bb,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,821,BC03,95.82,0,816
561726,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_143_0.fastq,caf87852-e9f6-436f-8859-4e77c9213fc2,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,95.03,0,816
561859,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_143_0.fastq,f0721eae-fb40-4fdf-8528-f56f8efeebb2,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,204516,BC03,95.29,0,816
561881,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_143_0.fastq,f6e4425d-bf3c-40a0-984f-85237137b9a1,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,28117,BC03,93.44,0,239759
561917,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_143_0.fastq,ffbe167d-a8c3-4b81-84be-feb47907a3af,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,879612,BC03,92.96,0,906
562098,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_187_0.fastq,352f4ac6-2b5f-47c7-9554-01b53f9370e7,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,742816,BC03,93.33,0,158846
562111,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_187_0.fastq,398a801a-b017-4487-83ac-ab5a9c9f551a,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1531,BC03,87.39,0,1506553
562159,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_187_0.fastq,47a8bf24-315f-4c8a-bd54-c93e0702182f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,86.26,0,816
562288,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_187_0.fastq,6accdd0e-0f91-4a5c-95a9-e1d8e4505a3c,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,90.52,0,816
562387,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_187_0.fastq,82a72f7c-0bda-43da-b237-5b0517207ceb,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,2025493,BC03,90.87,0,-1
562947,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_88_1.fastq,20b42e88-3cdb-406f-919f-2f06cd1356cc,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,95.72,1,-1
562952,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_88_1.fastq,220c4161-1ca7-4b03-b016-69472f604045,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,204516,BC03,90.85,0,816
563113,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_88_1.fastq,5aea81b2-f1bb-44a1-a5ce-3aff07e1ee75,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186802,BC03,86.77,1,-1
563234,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_88_1.fastq,82a3091e-7a77-4424-b7f0-95fc56fe67fb,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,491921,BC03,90.92,0,158846
563389,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_88_1.fastq,b8134536-ffc4-48ff-867f-cd293f9853a3,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,204516,BC03,87.25,0,816
563422,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_88_1.fastq,c1c858b0-73ac-4679-bd3a-b5f74fb18f1c,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,84.86,1,-1
563457,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_88_1.fastq,d0deed64-05e2-493c-89f1-a3e14084bd46,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,91347,BC03,87.56,1,-1
563522,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_88_1.fastq,e8377147-d59b-46aa-970c-db984ec38d9d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186803,BC03,89.32,1,-1
563534,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_88_1.fastq,ece267c0-8fe5-46f2-8938-a7ee6b541ce9,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,87.8,0,816
563723,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_87_2.fastq,24685b7e-0cc3-4793-9c02-fd370bfd18c6,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186802,BC03,87.76,1,-1
563762,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_87_2.fastq,2f089e4b-a5f2-4328-b77a-393ae5044e24,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,94.26,1,-1
563790,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_87_2.fastq,365af05c-9c64-4833-b746-d2473c82b1b0,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,28117,BC03,95.02,0,239759
563857,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_87_2.fastq,4b3b091b-3848-4525-be4e-f15f76382ed4,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,376806,BC03,89.92,0,816
563959,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_87_2.fastq,6bc35e40-0140-4762-9297-97a73df9e3cb,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,91.65,1,-1
564212,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_87_2.fastq,b3e09707-cc19-4b73-b11d-fbe4b02a33bb,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,93.34,0,816
564218,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_87_2.fastq,b4c7104f-01c0-4794-ac91-864dad052e65,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,88.53,0,816
564262,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_87_2.fastq,be11dba9-91f2-4452-a046-bb42c73f337d,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,435590,BC03,93.62,0,816
564740,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_11_1.fastq,46f8f34f-c3b7-4ade-9b49-8251107ff2cb,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,90.65,1,-1
564743,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_11_1.fastq,481a9f97-8ef5-443b-8d15-61fd1c902260,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,89.82,0,816
564942,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_11_1.fastq,84c553f8-38f5-4b29-8cee-2710c97a6a78,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,94.56,1,-1
564964,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_11_1.fastq,8bb31026-8d61-471f-975b-f52a46a02775,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,351091,BC03,84.44,0,459786
564972,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_11_1.fastq,8e255d98-066b-469e-a651-c6e41edd6e3e,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,186803,BC03,89.73,1,-1
565268,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_11_1.fastq,e77df3b8-3827-4e16-8b0f-b587a0f30f75,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,94.48,1,-1
565273,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_11_1.fastq,ea40788f-437e-4acb-b4b1-a10e9b3cb8f3,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,909930,BC03,94.93,1,-1
565380,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_133_1.fastq,099dd3c8-e110-485d-bab8-31b1facfde3a,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,93.1,0,816
565664,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_133_1.fastq,57173b60-08fa-414f-adf5-63840fca46c9,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,95.23,0,816
565695,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_133_1.fastq,5f8e7fda-ac87-4d56-9ce0-6325feb692c0,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,879612,BC03,91.65,0,906
565877,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_133_1.fastq,8c42e0fa-74b2-4013-a7c9-82d77eab7217,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,187327,BC03,96.41,0,904
565913,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_133_1.fastq,95e751f4-2ee9-48a6-850d-3a5c5f69255a,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,85.96,1,-1
565961,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_133_1.fastq,a2ea6eea-0286-4ee3-8304-ef52558c5052,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,95.65,0,816
565968,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_133_1.fastq,a441c740-299e-4942-a2a1-21363c237b76,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,91.59,0,816
566104,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_133_1.fastq,c7f0ee7f-64f3-4c18-9c17-fca4b3f0079f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,484018,BC03,90.77,0,816
566123,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_133_1.fastq,cd68d835-50ac-4d5b-b52d-822679dadd8a,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,351091,BC03,86.48,0,459786
566130,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_133_1.fastq,cfc29921-23cc-4342-8081-14b8cdc1385f,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,89.62,0,816
566264,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_133_1.fastq,f64997a3-d510-4bba-83d0-bf9fb1f1f703,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,449673,BC03,91.72,0,816
566396,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_66_2.fastq,1de284b7-7db7-4e37-92e5-b73db722487b,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,1510,BC03,78.54,0,2304691
566401,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_66_2.fastq,205d670a-cb95-4eb4-a03f-599aa9230f54,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,543,BC03,91.85,1,-1
566501,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_66_2.fastq,3dab3917-a91b-4006-b1d5-57f182013005,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,187327,BC03,93.12,0,904
566520,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_66_2.fastq,4434d43f-23d8-4b13-93f9-ecc9ebee814a,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,470145,BC03,93.28,0,816
566527,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_66_2.fastq,4710f51f-a996-44ad-bce7-451ac81123ec,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,90.82,1,-1
566547,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_66_2.fastq,4d392f6c-f9a3-4c60-aba4-c09f0bcaeabf,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,351091,BC03,91.7,0,459786
566580,fastq_runid_0d12eab41107590678909ab4b985f43e389bdb15_66_2.fastq,57961191-98ef-4365-9e17-8be0721cbf81,Classification successful,0d12eab41107590678909ab4b985f43e389bdb15,541000,BC03,87.9,1,-1
